city;moscow_time;visits;uniqs;new_uniqs
Москва;01.02.2015 20:42; 27   ; 27   ;11
Москва;01.02.2015 20:43; 23   ; 23   ;11
Москва;01.02.2015 20:44; 23   ; 23   ;11
Москва;01.02.2015 20:45; 30   ; 30   ;15
Москва;01.02.2015 20:46; 17   ; 17   ;9
Москва;01.02.2015 20:47; 21   ; 21   ;9
Москва;01.02.2015 20:48; 23   ; 23   ;8
Москва;01.02.2015 20:49; 27   ; 27   ;12
Москва;01.02.2015 20:50; 24   ; 24   ;9
Москва;01.02.2015 20:51; 17   ; 17   ;5
Москва;01.02.2015 20:52; 24   ; 24   ;10
Москва;01.02.2015 20:53; 15   ; 15   ;6
Москва;01.02.2015 20:54; 30   ; 30   ;12
Москва;01.02.2015 20:55; 37   ; 37   ;14
Москва;01.02.2015 20:56; 24   ; 24   ;12
Москва;01.02.2015 20:57; 24   ; 24   ;8
Москва;01.02.2015 20:58; 15   ; 15   ;5
Москва;01.02.2015 20:59; 15   ; 15   ;8
Москва;01.02.2015 21:00; 27   ; 27   ;12
Москва;01.02.2015 21:01; 18   ; 18   ;8
Москва;01.02.2015 21:02; 24   ; 24   ;12
Москва;01.02.2015 21:03; 21   ; 21   ;8
Москва;01.02.2015 21:04; 24   ; 24   ;7
Москва;01.02.2015 21:05; 26   ; 26   ;12
Москва;01.02.2015 21:06; 24   ; 24   ;14
Москва;01.02.2015 21:07; 35   ; 35   ;13
Москва;01.02.2015 21:08; 20   ; 20   ;8
Москва;01.02.2015 21:09; 13   ; 13   ;4
Москва;01.02.2015 21:10; 20   ; 20   ;4
Москва;01.02.2015 21:11; 21   ; 21   ;9
Москва;01.02.2015 21:12; 24   ; 24   ;10
Москва;01.02.2015 21:13; 24   ; 24   ;9
Москва;01.02.2015 21:14; 17   ; 17   ;5
Москва;01.02.2015 21:15; 21   ; 21   ;7
Москва;01.02.2015 21:16; 23   ; 23   ;12
Москва;01.02.2015 21:17; 18   ; 18   ;10
Москва;01.02.2015 21:18; 29   ; 29   ;14
Москва;01.02.2015 21:19; 18   ; 18   ;6
Москва;01.02.2015 21:20; 20   ; 20   ;7
Москва;01.02.2015 21:21; 17   ; 17   ;4
Москва;01.02.2015 21:22; 23   ; 23   ;11
Москва;01.02.2015 21:23; 23   ; 23   ;8
Москва;01.02.2015 21:24; 26   ; 26   ;8
Москва;01.02.2015 21:25; 24   ; 24   ;9
Москва;01.02.2015 21:26; 29   ; 29   ;13
Москва;01.02.2015 21:27; 15   ; 15   ;4
Москва;01.02.2015 21:28; 18   ; 18   ;4
Москва;01.02.2015 21:29; 27   ; 27   ;14
Москва;01.02.2015 21:30; 18   ; 18   ;10
Москва;01.02.2015 21:31; 29   ; 29   ;13
Москва;01.02.2015 21:32; 26   ; 26   ;11
Москва;01.02.2015 21:33; 15   ; 15   ;6
Москва;01.02.2015 21:34; 24   ; 24   ;11
Москва;01.02.2015 21:35; 29   ; 29   ;12
Москва;01.02.2015 21:36; 17   ; 17   ;9
Москва;01.02.2015 21:37; 34   ; 34   ;16
Москва;01.02.2015 21:38; 20   ; 20   ;9
Москва;01.02.2015 21:39; 15   ; 15   ;6
Москва;01.02.2015 21:40; 17   ; 17   ;9
Москва;01.02.2015 21:41; 13   ; 13   ;4
Москва;01.02.2015 21:42; 30   ; 30   ;12
Москва;01.02.2015 21:43; 21   ; 21   ;9
Москва;01.02.2015 21:44; 38   ; 38   ;16
Москва;01.02.2015 21:45; 17   ; 17   ;7
Москва;01.02.2015 21:46; 17   ; 17   ;7
Москва;01.02.2015 21:47; 17   ; 17   ;9
Москва;01.02.2015 21:48; 20   ; 20   ;7
Москва;01.02.2015 21:49; 26   ; 26   ;10
Москва;01.02.2015 21:50; 12   ; 12   ;6
Москва;01.02.2015 21:51; 32   ; 32   ;14
Москва;01.02.2015 21:52; 20   ; 20   ;7
Москва;01.02.2015 21:53; 20   ; 20   ;9
Москва;01.02.2015 21:54; 21   ; 21   ;12
Москва;01.02.2015 21:55; 18   ; 18   ;7
Москва;01.02.2015 21:56; 20   ; 20   ;7
Москва;01.02.2015 21:57; 20   ; 20   ;7
Москва;01.02.2015 21:58; 23   ; 23   ;11
Москва;01.02.2015 21:59; 20   ; 20   ;8
Москва;01.02.2015 22:00; 34   ; 34   ;17
Москва;01.02.2015 22:01; 18   ; 18   ;7
Москва;01.02.2015 22:02; 10   ; 10   ;2
Москва;01.02.2015 22:03; 15   ; 15   ;5
Москва;01.02.2015 22:04; 10   ; 10   ;6
Москва;01.02.2015 22:05; 21   ; 21   ;12
Москва;01.02.2015 22:06; 23   ; 23   ;9
Москва;01.02.2015 22:07; 21   ; 21   ;2
Москва;01.02.2015 22:08; 13   ; 13   ;4
Москва;01.02.2015 22:09; 20   ; 20   ;8
Москва;01.02.2015 22:10; 18   ; 18   ;7
Москва;01.02.2015 22:11; 20   ; 20   ;9
Москва;01.02.2015 22:12; 21   ; 21   ;9
Москва;01.02.2015 22:13; 17   ; 17   ;8
Москва;01.02.2015 22:14; 21   ; 21   ;10
Москва;01.02.2015 22:15; 27   ; 27   ;9
Москва;01.02.2015 22:16; 15   ; 15   ;9
Москва;01.02.2015 22:17; 23   ; 23   ;8
Москва;01.02.2015 22:18; 17   ; 17   ;6
Москва;01.02.2015 22:19; 32   ; 32   ;13
Москва;01.02.2015 22:20; 21   ; 21   ;8
Москва;01.02.2015 22:21; 12   ; 12   ;6
Москва;01.02.2015 22:22; 18   ; 18   ;10
Москва;01.02.2015 22:23; 26   ; 26   ;11
Москва;01.02.2015 22:24; 20   ; 20   ;6
Москва;01.02.2015 22:25; 26   ; 26   ;10
Москва;01.02.2015 22:26; 15   ; 15   ;9
Москва;01.02.2015 22:27; 18   ; 18   ;9
Москва;01.02.2015 22:28; 17   ; 17   ;7
Москва;01.02.2015 22:29; 17   ; 17   ;7
Москва;01.02.2015 22:30; 18   ; 18   ;9
Москва;01.02.2015 22:31; 24   ; 24   ;7
Москва;01.02.2015 22:32; 20   ; 20   ;9
Москва;01.02.2015 22:33; 21   ; 21   ;8
Москва;01.02.2015 22:34; 17   ; 17   ;7
Москва;01.02.2015 22:35; 18   ; 18   ;8
Москва;01.02.2015 22:36; 20   ; 20   ;6
Москва;01.02.2015 22:37; 20   ; 20   ;7
Москва;01.02.2015 22:38; 17   ; 17   ;6
Москва;01.02.2015 22:39; 15   ; 15   ;7
Москва;01.02.2015 22:40; 15   ; 15   ;6
Москва;01.02.2015 22:41; 12   ; 12   ;7
Москва;01.02.2015 22:42; 13   ; 13   ;4
Москва;01.02.2015 22:43; 18   ; 18   ;9
Москва;01.02.2015 22:44; 20   ; 20   ;9
Москва;01.02.2015 22:45; 23   ; 23   ;8
Москва;01.02.2015 22:46; 17   ; 17   ;8
Москва;01.02.2015 22:47; 13   ; 13   ;6
Москва;01.02.2015 22:48; 21   ; 21   ;4
Москва;01.02.2015 22:49; 13   ; 13   ;4
Москва;01.02.2015 22:50; 20   ; 20   ;7
Москва;01.02.2015 22:51; 15   ; 15   ;5
Москва;01.02.2015 22:52; 18   ; 18   ;6
Москва;01.02.2015 22:53; 23   ; 23   ;8
Москва;01.02.2015 22:54; 23   ; 23   ;9
Москва;01.02.2015 22:55; 21   ; 21   ;9
Москва;01.02.2015 22:56; 12   ; 12   ;4
Москва;01.02.2015 22:57; 18   ; 18   ;6
Москва;01.02.2015 22:58; 15   ; 15   ;6
Москва;01.02.2015 22:59; 15   ; 15   ;6
Москва;01.02.2015 23:00; 18   ; 18   ;7
Москва;01.02.2015 23:01; 18   ; 18   ;7
Москва;01.02.2015 23:02; 10   ; 10   ;3
Москва;01.02.2015 23:03; 20   ; 20   ;7
Москва;01.02.2015 23:04; 23   ; 23   ;11
Москва;01.02.2015 23:05; 15   ; 15   ;5
Москва;01.02.2015 23:06; 27   ; 27   ;10
Москва;01.02.2015 23:07; 12   ; 12   ;6
Москва;01.02.2015 23:08; 35   ; 35   ;15
Москва;01.02.2015 23:09; 23   ; 23   ;9
Москва;01.02.2015 23:10; 10   ; 10   ;5
Москва;01.02.2015 23:11; 27   ; 27   ;8
Москва;01.02.2015 23:12; 17   ; 17   ;4
Москва;01.02.2015 23:13; 17   ; 17   ;5
Москва;01.02.2015 23:14; 12   ; 12   ;5
Москва;01.02.2015 23:15; 15   ; 15   ;5
Москва;01.02.2015 23:16; 17   ; 17   ;6
Москва;01.02.2015 23:17; 18   ; 18   ;7
Москва;01.02.2015 23:18; 29   ; 29   ;9
Москва;01.02.2015 23:19; 17   ; 17   ;6
Москва;01.02.2015 23:20; 15   ; 15   ;8
Москва;01.02.2015 23:21; 7   ; 7   ;2
Москва;01.02.2015 23:22; 18   ; 18   ;7
Москва;01.02.2015 23:23; 15   ; 15   ;6
Москва;01.02.2015 23:24; 20   ; 20   ;7
Москва;01.02.2015 23:25; 15   ; 15   ;5
Москва;01.02.2015 23:26; 12   ; 12   ;2
Москва;01.02.2015 23:27; 24   ; 24   ;13
Москва;01.02.2015 23:28; 17   ; 17   ;9
Москва;01.02.2015 23:29; 23   ; 23   ;11
Москва;01.02.2015 23:30; 15   ; 15   ;5
Москва;01.02.2015 23:31; 17   ; 17   ;5
Москва;01.02.2015 23:32; 13   ; 13   ;6
Москва;01.02.2015 23:33; 18   ; 18   ;7
Москва;01.02.2015 23:34; 10   ; 10   ;6
Москва;01.02.2015 23:35; 18   ; 18   ;8
Москва;01.02.2015 23:36; 24   ; 24   ;10
Москва;01.02.2015 23:37; 10   ; 10   ;5
Москва;01.02.2015 23:38; 10   ; 10   ;4
Москва;01.02.2015 23:39; 12   ; 12   ;2
Москва;01.02.2015 23:40; 20   ; 20   ;11
Москва;01.02.2015 23:41; 13   ; 13   ;5
Москва;01.02.2015 23:42; 26   ; 26   ;12
Москва;01.02.2015 23:43; 9   ; 9   ;4
Москва;01.02.2015 23:44; 10   ; 10   ;5
Москва;01.02.2015 23:45; 12   ; 12   ;5
Москва;01.02.2015 23:46; 21   ; 21   ;9
Москва;01.02.2015 23:47; 10   ; 10   ;5
Москва;01.02.2015 23:48; 13   ; 13   ;4
Москва;01.02.2015 23:49; 20   ; 20   ;6
Москва;01.02.2015 23:50; 24   ; 24   ;10
Москва;01.02.2015 23:51; 20   ; 20   ;11
Москва;01.02.2015 23:52; 10   ; 10   ;4
Москва;01.02.2015 23:53; 12   ; 12   ;4
Москва;01.02.2015 23:54; 18   ; 18   ;6
Москва;01.02.2015 23:55; 17   ; 17   ;8
Москва;01.02.2015 23:56; 18   ; 18   ;6
Москва;01.02.2015 23:57; 20   ; 20   ;10
Москва;01.02.2015 23:58; 15   ; 15   ;8
Москва;01.02.2015 23:59; 18   ; 18   ;8
Пермь;19.01.2015 0:00;3;3;1
Пермь;19.01.2015 0:01;3;3;1
Пермь;19.01.2015 0:15;3;3;2
Пермь;19.01.2015 1:26;3;3;2
Пермь;19.01.2015 1:41;3;3;1
Пермь;19.01.2015 1:49;3;3;2
Пермь;19.01.2015 2:02;3;3;1
Пермь;19.01.2015 2:31;3;3;2
Пермь;19.01.2015 3:18;3;3;2
Пермь;19.01.2015 3:19;3;3;2
Пермь;19.01.2015 3:42;3;3;2
Пермь;19.01.2015 4:06;3;3;1
Пермь;19.01.2015 4:08;3;3;2
Пермь;19.01.2015 4:19;3;3;2
Пермь;19.01.2015 4:26;3;3;2
Пермь;19.01.2015 4:29;3;3;2
Пермь;19.01.2015 4:34;3;3;1
Пермь;19.01.2015 5:10;3;3;2
Пермь;19.01.2015 5:21;4;4;2
Пермь;19.01.2015 5:23;3;3;2
Пермь;19.01.2015 5:40;3;3;1
Пермь;19.01.2015 5:42;3;3;2
Пермь;19.01.2015 5:46;3;3;1
Пермь;19.01.2015 5:48;3;3;2
Пермь;19.01.2015 5:50;3;3;2
Пермь;19.01.2015 5:51;4;4;3
Пермь;19.01.2015 5:52;3;3;2
Пермь;19.01.2015 6:00;3;3;2
Пермь;19.01.2015 6:01;3;3;1
Пермь;19.01.2015 6:05;3;3;1
Пермь;19.01.2015 6:10;3;3;1
Пермь;19.01.2015 6:11;3;3;2
Пермь;19.01.2015 6:14;3;3;2
Пермь;19.01.2015 6:15;3;3;2
Пермь;19.01.2015 6:24;3;3;2
Пермь;19.01.2015 6:28;3;3;1
Пермь;19.01.2015 6:30;4;4;2
Пермь;19.01.2015 6:31;3;3;2
Пермь;19.01.2015 6:35;3;3;2
Пермь;19.01.2015 6:36;3;3;2
Пермь;19.01.2015 6:37;3;3;1
Пермь;19.01.2015 6:42;4;4;2
Пермь;19.01.2015 6:48;3;3;2
Пермь;19.01.2015 6:50;4;4;3
Пермь;19.01.2015 6:51;4;4;2
Пермь;19.01.2015 6:56;6;6;2
Пермь;19.01.2015 6:57;4;4;2
Пермь;19.01.2015 6:59;4;4;3
Пермь;19.01.2015 7:02;3;3;1
Пермь;19.01.2015 7:03;3;3;2
Пермь;19.01.2015 7:05;3;3;2
Пермь;19.01.2015 7:08;3;3;1
Пермь;19.01.2015 7:14;4;4;3
Пермь;19.01.2015 7:15;3;3;2
Пермь;19.01.2015 7:16;3;3;2
Пермь;19.01.2015 7:19;4;4;3
Пермь;19.01.2015 7:24;3;3;1
Пермь;19.01.2015 7:25;3;3;2
Пермь;19.01.2015 7:27;3;3;2
Пермь;19.01.2015 7:28;3;3;2
Пермь;19.01.2015 7:30;3;3;2
Пермь;19.01.2015 7:31;3;3;2
Пермь;19.01.2015 7:33;3;3;2
Пермь;19.01.2015 7:34;3;3;1
Пермь;19.01.2015 7:36;3;3;2
Пермь;19.01.2015 7:38;3;3;1
Пермь;19.01.2015 7:42;3;3;2
Пермь;19.01.2015 7:45;3;3;1
Пермь;19.01.2015 7:48;3;3;2
Пермь;19.01.2015 7:49;3;3;2
Пермь;19.01.2015 7:50;3;3;1
Пермь;19.01.2015 7:52;3;3;2
Пермь;19.01.2015 7:53;6;6;3
Пермь;19.01.2015 7:54;3;3;2
Пермь;19.01.2015 7:55;3;3;2
Пермь;19.01.2015 7:56;3;3;2
Пермь;19.01.2015 7:58;4;4;3
Пермь;19.01.2015 7:59;3;3;2
Пермь;19.01.2015 8:00;3;3;2
Пермь;19.01.2015 8:02;3;3;1
Пермь;19.01.2015 8:04;3;3;2
Пермь;19.01.2015 8:05;4;4;2
Пермь;19.01.2015 8:06;3;3;2
Пермь;19.01.2015 8:09;3;3;2
Пермь;19.01.2015 8:15;4;4;3
Пермь;19.01.2015 8:18;4;4;3
Пермь;19.01.2015 8:20;3;3;2
Пермь;19.01.2015 8:26;3;3;2
Пермь;19.01.2015 8:28;3;3;1
Пермь;19.01.2015 8:29;3;3;2
Пермь;19.01.2015 8:31;3;3;2
Пермь;19.01.2015 8:33;3;3;2
Пермь;19.01.2015 8:34;3;3;2
Пермь;19.01.2015 8:35;3;3;1
Пермь;19.01.2015 8:37;3;3;1
Пермь;19.01.2015 8:38;3;3;2
Пермь;19.01.2015 8:39;3;3;2
Пермь;19.01.2015 8:40;4;4;3
Пермь;19.01.2015 8:42;3;3;1
Пермь;19.01.2015 8:43;3;3;2
Пермь;19.01.2015 8:48;3;3;2
Пермь;19.01.2015 8:50;3;3;2
Пермь;19.01.2015 8:51;4;4;3
Пермь;19.01.2015 8:54;4;4;3
Пермь;19.01.2015 8:58;3;3;1
Пермь;19.01.2015 8:59;3;3;2
Пермь;19.01.2015 9:00;3;3;2
Пермь;19.01.2015 9:02;3;3;1
Пермь;19.01.2015 9:03;3;3;2
Пермь;19.01.2015 9:05;3;3;2
Пермь;19.01.2015 9:08;4;4;2
Пермь;19.01.2015 9:09;3;3;2
Пермь;19.01.2015 9:10;4;4;3
Пермь;19.01.2015 9:12;3;3;2
Пермь;19.01.2015 9:18;3;3;2
Пермь;19.01.2015 9:20;3;3;2
Пермь;19.01.2015 9:22;3;3;2
Пермь;19.01.2015 9:23;6;6;3
Пермь;19.01.2015 9:25;3;3;2
Пермь;19.01.2015 9:28;3;3;2
Пермь;19.01.2015 9:29;3;3;2
Пермь;19.01.2015 9:31;3;3;2
Пермь;19.01.2015 9:32;3;3;2
Пермь;19.01.2015 9:36;4;4;2
Пермь;19.01.2015 9:40;3;3;2
Пермь;19.01.2015 9:42;3;3;2
Пермь;19.01.2015 9:44;3;3;2
Пермь;19.01.2015 9:46;3;3;2
Пермь;19.01.2015 9:47;3;3;2
Пермь;19.01.2015 9:53;3;3;2
Пермь;19.01.2015 9:56;3;3;2
Пермь;19.01.2015 9:58;3;3;2
Пермь;19.01.2015 10:03;3;3;1
Пермь;19.01.2015 10:07;3;3;2
Пермь;19.01.2015 10:08;3;3;2
Пермь;19.01.2015 10:10;3;3;2
Пермь;19.01.2015 10:11;3;3;2
Пермь;19.01.2015 10:12;3;3;2
Пермь;19.01.2015 10:14;4;4;3
Пермь;19.01.2015 10:19;3;3;2
Пермь;19.01.2015 10:23;3;3;2
Пермь;19.01.2015 10:25;3;3;2
Пермь;19.01.2015 10:30;3;3;2
Пермь;19.01.2015 10:32;3;3;1
Пермь;19.01.2015 10:34;3;3;2
Пермь;19.01.2015 10:36;3;3;1
Пермь;19.01.2015 10:37;3;3;1
Пермь;19.01.2015 10:39;4;4;1
Пермь;19.01.2015 10:42;4;4;3
Пермь;19.01.2015 10:45;3;3;1
Пермь;19.01.2015 10:46;3;3;2
Пермь;19.01.2015 10:47;3;3;2
Пермь;19.01.2015 10:50;3;3;2
Пермь;19.01.2015 10:54;3;3;2
Пермь;19.01.2015 10:56;4;4;2
Пермь;19.01.2015 10:57;4;4;3
Пермь;19.01.2015 10:58;3;3;1
Пермь;19.01.2015 11:03;3;3;2
Пермь;19.01.2015 11:10;3;3;2
Пермь;19.01.2015 11:12;3;3;1
Пермь;19.01.2015 11:13;3;3;2
Пермь;19.01.2015 11:14;3;3;2
Пермь;19.01.2015 11:15;4;4;3
Пермь;19.01.2015 11:16;3;3;2
Пермь;19.01.2015 11:18;3;3;2
Пермь;19.01.2015 11:20;3;3;2
Пермь;19.01.2015 11:23;3;3;2
Пермь;19.01.2015 11:24;4;4;2
Пермь;19.01.2015 11:25;3;3;2
Пермь;19.01.2015 11:26;3;3;1
Пермь;19.01.2015 11:27;3;3;2
Пермь;19.01.2015 11:30;3;3;2
Пермь;19.01.2015 11:31;4;4;3
Пермь;19.01.2015 11:32;3;3;1
Пермь;19.01.2015 11:34;3;3;2
Пермь;19.01.2015 11:35;3;3;2
Пермь;19.01.2015 11:36;3;3;1
Пермь;19.01.2015 11:42;3;3;2
Пермь;19.01.2015 11:44;4;4;2
Пермь;19.01.2015 11:49;3;3;1
Пермь;19.01.2015 11:51;4;4;3
Пермь;19.01.2015 11:52;3;3;2
Пермь;19.01.2015 11:54;3;3;2
Пермь;19.01.2015 11:55;4;4;3
Пермь;19.01.2015 11:59;3;3;2
Пермь;19.01.2015 12:01;3;3;1
Пермь;19.01.2015 12:02;3;3;2
Пермь;19.01.2015 12:03;3;3;2
Пермь;19.01.2015 12:05;3;3;2
Пермь;19.01.2015 12:07;4;4;2
Пермь;19.01.2015 12:08;3;3;2
Пермь;19.01.2015 12:10;3;3;2
Пермь;19.01.2015 12:12;3;3;2
Пермь;19.01.2015 12:13;3;3;1
Пермь;19.01.2015 12:20;3;3;1
Пермь;19.01.2015 12:23;3;3;2
Пермь;19.01.2015 12:24;3;3;2
Пермь;19.01.2015 12:25;3;3;2
Пермь;19.01.2015 12:30;3;3;1
Пермь;19.01.2015 12:32;3;3;2
Пермь;19.01.2015 12:33;3;3;2
Пермь;19.01.2015 12:35;6;6;3
Пермь;19.01.2015 12:38;3;3;2
Пермь;19.01.2015 12:43;3;3;2
Пермь;19.01.2015 12:45;4;4;3
Пермь;19.01.2015 12:48;4;4;2
Пермь;19.01.2015 12:49;3;3;2
Пермь;19.01.2015 12:50;3;3;2
Пермь;19.01.2015 12:52;3;3;1
Пермь;19.01.2015 12:53;3;3;1
Пермь;19.01.2015 12:58;4;4;3
Пермь;19.01.2015 12:59;3;3;2
Пермь;19.01.2015 13:00;3;3;2
Пермь;19.01.2015 13:01;3;3;2
Пермь;19.01.2015 13:04;6;6;4
Пермь;19.01.2015 13:06;3;3;2
Пермь;19.01.2015 13:07;4;4;3
Пермь;19.01.2015 13:08;3;3;1
Пермь;19.01.2015 13:09;3;3;2
Пермь;19.01.2015 13:10;4;4;1
Пермь;19.01.2015 13:11;6;6;4
Пермь;19.01.2015 13:14;3;3;1
Пермь;19.01.2015 13:16;3;3;2
Пермь;19.01.2015 13:18;3;3;2
Пермь;19.01.2015 13:22;3;3;1
Пермь;19.01.2015 13:23;3;3;1
Пермь;19.01.2015 13:26;3;3;1
Пермь;19.01.2015 13:27;3;3;2
Пермь;19.01.2015 13:30;3;3;1
Пермь;19.01.2015 13:33;3;3;1
Пермь;19.01.2015 13:35;3;3;2
Пермь;19.01.2015 13:36;3;3;2
Пермь;19.01.2015 13:37;3;3;1
Пермь;19.01.2015 13:39;4;4;3
Пермь;19.01.2015 13:40;4;4;3
Пермь;19.01.2015 13:43;3;3;2
Пермь;19.01.2015 13:44;3;3;1
Пермь;19.01.2015 13:47;4;4;3
Пермь;19.01.2015 13:49;3;3;1
Пермь;19.01.2015 13:52;3;3;2
Пермь;19.01.2015 13:55;4;4;3
Пермь;19.01.2015 13:56;4;4;2
Пермь;19.01.2015 13:59;3;3;2
Пермь;19.01.2015 14:02;3;3;1
Пермь;19.01.2015 14:03;4;4;2
Пермь;19.01.2015 14:04;3;3;2
Пермь;19.01.2015 14:07;3;3;2
Пермь;19.01.2015 14:11;3;3;1
Пермь;19.01.2015 14:12;3;3;2
Пермь;19.01.2015 14:14;3;3;2
Пермь;19.01.2015 14:15;4;4;2
Пермь;19.01.2015 14:17;7;7;2
Пермь;19.01.2015 14:18;4;4;3
Пермь;19.01.2015 14:19;3;3;1
Пермь;19.01.2015 14:21;3;3;2
Пермь;19.01.2015 14:23;3;3;2
Пермь;19.01.2015 14:25;4;4;2
Пермь;19.01.2015 14:27;4;4;3
Пермь;19.01.2015 14:30;6;6;2
Пермь;19.01.2015 14:32;3;3;2
Пермь;19.01.2015 14:33;6;6;4
Пермь;19.01.2015 14:34;3;3;2
Пермь;19.01.2015 14:36;3;3;1
Пермь;19.01.2015 14:37;3;3;2
Пермь;19.01.2015 14:38;4;4;3
Пермь;19.01.2015 14:42;4;4;3
Пермь;19.01.2015 14:44;3;3;2
Пермь;19.01.2015 14:45;3;3;1
Пермь;19.01.2015 14:46;3;3;1
Пермь;19.01.2015 14:47;3;3;2
Пермь;19.01.2015 14:50;4;4;2
Пермь;19.01.2015 14:53;3;3;2
Пермь;19.01.2015 14:54;3;3;2
Пермь;19.01.2015 14:55;3;3;2
Пермь;19.01.2015 14:56;4;4;3
Пермь;19.01.2015 14:57;3;3;2
Пермь;19.01.2015 14:58;3;3;2
Пермь;19.01.2015 14:59;3;3;2
Пермь;19.01.2015 15:06;3;3;2
Пермь;19.01.2015 15:09;4;4;3
Пермь;19.01.2015 15:11;3;3;1
Пермь;19.01.2015 15:14;3;3;1
Пермь;19.01.2015 15:16;4;4;2
Пермь;19.01.2015 15:18;3;3;1
Пермь;19.01.2015 15:20;4;4;3
Пермь;19.01.2015 15:21;3;3;2
Пермь;19.01.2015 15:23;4;4;2
Пермь;19.01.2015 15:26;6;6;2
Пермь;19.01.2015 15:27;4;4;3
Пермь;19.01.2015 15:28;3;3;2
Пермь;19.01.2015 15:30;4;4;3
Пермь;19.01.2015 15:34;3;3;1
Пермь;19.01.2015 15:36;3;3;2
Пермь;19.01.2015 15:41;3;3;2
Пермь;19.01.2015 15:42;4;4;2
Пермь;19.01.2015 15:46;3;3;1
Пермь;19.01.2015 15:51;4;4;2
Пермь;19.01.2015 15:53;4;4;2
Пермь;19.01.2015 15:54;4;4;3
Пермь;19.01.2015 15:58;4;4;2
Пермь;19.01.2015 15:59;3;3;2
Пермь;19.01.2015 16:02;3;3;1
Пермь;19.01.2015 16:04;3;3;2
Пермь;19.01.2015 16:07;3;3;2
Пермь;19.01.2015 16:09;3;3;2
Пермь;19.01.2015 16:10;3;3;1
Пермь;19.01.2015 16:11;6;6;2
Пермь;19.01.2015 16:12;3;3;2
Пермь;19.01.2015 16:15;3;3;1
Пермь;19.01.2015 16:23;3;3;1
Пермь;19.01.2015 16:25;3;3;1
Пермь;19.01.2015 16:26;4;4;2
Пермь;19.01.2015 16:27;4;4;2
Пермь;19.01.2015 16:33;4;4;3
Пермь;19.01.2015 16:34;3;3;2
Пермь;19.01.2015 16:37;4;4;1
Пермь;19.01.2015 16:38;3;3;2
Пермь;19.01.2015 16:39;4;4;3
Пермь;19.01.2015 16:40;4;4;1
Пермь;19.01.2015 16:48;3;3;2
Пермь;19.01.2015 16:51;4;4;2
Пермь;19.01.2015 16:53;3;3;2
Пермь;19.01.2015 16:56;3;3;1
Пермь;19.01.2015 16:57;3;3;2
Пермь;19.01.2015 16:58;3;3;1
Пермь;19.01.2015 17:03;3;3;2
Пермь;19.01.2015 17:04;3;3;1
Пермь;19.01.2015 17:05;3;3;2
Пермь;19.01.2015 17:06;3;3;2
Пермь;19.01.2015 17:09;3;3;1
Пермь;19.01.2015 17:16;6;6;4
Пермь;19.01.2015 17:19;3;3;2
Пермь;19.01.2015 17:23;3;3;2
Пермь;19.01.2015 17:24;3;3;2
Пермь;19.01.2015 17:26;3;3;2
Пермь;19.01.2015 17:27;4;4;3
Пермь;19.01.2015 17:30;3;3;1
Пермь;19.01.2015 17:31;3;3;2
Пермь;19.01.2015 17:38;3;3;1
Пермь;19.01.2015 17:39;3;3;2
Пермь;19.01.2015 17:41;3;3;2
Пермь;19.01.2015 17:43;3;3;2
Пермь;19.01.2015 17:51;3;3;1
Пермь;19.01.2015 17:55;3;3;2
Пермь;19.01.2015 17:56;4;4;3
Пермь;19.01.2015 17:57;3;3;1
Пермь;19.01.2015 17:58;3;3;2
Пермь;19.01.2015 18:04;4;4;3
Пермь;19.01.2015 18:06;3;3;2
Пермь;19.01.2015 18:07;3;3;2
Пермь;19.01.2015 18:08;3;3;2
Пермь;19.01.2015 18:10;3;3;2
Пермь;19.01.2015 18:11;3;3;2
Пермь;19.01.2015 18:13;3;3;1
Пермь;19.01.2015 18:16;3;3;2
Пермь;19.01.2015 18:20;3;3;2
Пермь;19.01.2015 18:23;3;3;2
Пермь;19.01.2015 18:24;3;3;2
Пермь;19.01.2015 18:26;3;3;2
Пермь;19.01.2015 18:27;3;3;1
Пермь;19.01.2015 18:28;3;3;2
Пермь;19.01.2015 18:29;4;4;1
Пермь;19.01.2015 18:31;3;3;2
Пермь;19.01.2015 18:33;4;4;2
Пермь;19.01.2015 18:38;4;4;2
Пермь;19.01.2015 18:39;3;3;1
Пермь;19.01.2015 18:40;3;3;2
Пермь;19.01.2015 18:43;3;3;1
Пермь;19.01.2015 18:44;3;3;2
Пермь;19.01.2015 18:45;3;3;1
Пермь;19.01.2015 18:47;4;4;2
Пермь;19.01.2015 18:48;3;3;2
Пермь;19.01.2015 18:49;3;3;2
Пермь;19.01.2015 18:53;3;3;2
Пермь;19.01.2015 18:56;3;3;1
Пермь;19.01.2015 18:58;3;3;2
Пермь;19.01.2015 19:00;4;4;3
Пермь;19.01.2015 19:06;4;4;3
Пермь;19.01.2015 19:12;3;3;2
Пермь;19.01.2015 19:13;4;4;3
Пермь;19.01.2015 19:14;3;3;1
Пермь;19.01.2015 19:18;3;3;2
Пермь;19.01.2015 19:19;3;3;2
Пермь;19.01.2015 19:20;3;3;2
Пермь;19.01.2015 19:21;7;7;4
Пермь;19.01.2015 19:23;3;3;2
Пермь;19.01.2015 19:28;4;4;2
Пермь;19.01.2015 19:31;3;3;2
Пермь;19.01.2015 19:33;3;3;1
Пермь;19.01.2015 19:36;4;4;2
Пермь;19.01.2015 19:37;3;3;2
Пермь;19.01.2015 19:38;3;3;2
